word,sentiment_coeff
never_ceases,3.493344123710601
amaze_me,3.4647875956221394
bank_robbers,3.5608483545064704
jean_servais,3.6627394394657786
tony_le,4.2058168796304125
heist_sequence,3.5124779162634274
rightfully_so,3.4661310704168615
director_jules,3.8043035953460036
dassin,3.0286305096598953
final_shootout,3.4240994296105103
destiny,3.0349855989961183
been_blacklisted,4.205399529498255
absolutely_horrible,4.007574780361136
cringing_at,3.546360643101515
stood_chance,4.515429187103329
riddled,4.1668602460094535
singled_out,3.710859083887825
persecution,4.174741252010996
gad,4.923725216951292
bonnie,3.2627525545496012
sweetest,3.173996923414961
psychopathic_murderer,6.595209722785901
fun_loving,3.795265210694585
hurt_anybody,4.048307150381256
poorly_filmed,3.8271147555375786
grape,3.9546902416988776
jelly,3.764147322264866
spanish_cinema,3.558639610999908
incautos,5.133762832455185
weak_points,3.6152557509572376
bardem,3.527902630158652
unnatural_especially,4.52149404695287
victoria_abril,4.873380844631372
strive_for,3.412984809222396
cannot_express,4.626656723097607
meathead,4.141449487050586
schwarzenegger,3.146740009079264
positive_energy,4.865031155208424
viewer_intelligence,3.4901950829413284
mr_sheets,4.004797427691511
acting_talents,3.423381298548379
designer,3.261810267131863
being_poured,4.77436094093439
simulate,3.503448362496062
neighbours,3.195769074248844
order_pizza,3.8971584547872418
nuclear_facility,4.4054770865728
above_ground,3.7655430421760823
inhabitants,3.22396238516586
inside_cave,4.462548456447358
wild_trip,4.435115384195442
kurt_vonnegut,3.3627892090779974
nick_nolte,3.8265669847944617
champions,3.2309360526581994
hotel_rwanda,4.717207767346926
pleasant_surprise,3.4630505270405276
political_intrigue,3.7328406186677885
anti_semitic,3.5016638334633488
commentaries,3.2014222287818557
anti_semitism,3.6986085061015155
howard_campbell,4.11239424740093
his_memoirs,4.098093004868408
inner_conflict,4.4423632731227185
clarify,3.268268391647537
baby_boom,4.2609179285437415
flickering,3.112927548905697
jackie_gleason,3.972516393337303
bilko,3.268771761046977
phil,3.421401945438337
steve_martin,3.124984851370024
duane,4.0432339405596975
doberman,4.560473563559723
dino,3.4803431433259373
flashman,3.9976486179021045
et_al,3.2123078284714324
pint,4.451193713414242
mild_spoiler,3.7755051189041087
jagged_edge,4.5826709407081125
joe_eszterhas,4.841718548385806
muse,3.4860557322226393
manipulated,3.9727704136876354
stalked_by,3.417461567460582
client,3.3865597871153303
unforgivable,3.413819798157084
sidney_lumet,3.1347673618682825
court_room,4.830199341757432
angry_men,3.8830925285604256
matewan,3.918473144297964
raid,3.7803754271942633
monday,3.3842895816427014
tuesday_night,4.332358441357588
well_researched,3.8269671115547093
lee_marvin,3.5082818862060723
liberty_valance,4.691885676268136
pristine,3.7197581508404545
van_heflin,4.767390450959856
studio_contract,4.572395732272311
agnes,3.905732264269311
graduate,2.9543411319915602
fictionalization,4.484727557021241
concorde,3.2474402305088788
altitude,4.152003849140842
styling,3.3560096738964806
disagreeable,3.3069576828958542
built_up,3.156300628743806
kelli_mccarty,4.277625197430233
blossom,3.3103860486273895
michelle,2.952877009735542
softcore_flick,4.163682766087822
has_inherited,4.269506597035603
mountain_lodge,5.070721152418674
booking,4.125501965499774
guests,2.9752462842471346
chip,3.293489241827469
workable,3.314720188916634
she_hires,3.8337267868185823
slackers,3.330565934336409
lodge,3.6594082487312094
samantha_mcconnell,4.284191591419269
breakup,3.240523765354361
romance_novelist,4.841528787524842
sophia,4.021666238809164
goddess,3.3096748432148457
monique_parent,5.513568090821826
scarlet,3.7071597763915696
monique,3.7098506693824715
obliges,4.846622927029199
devinn_lane,4.877889667095886
weekend_getaway,5.044514202875016
shene,5.491778029581312
plan_backfires,4.876680983371264
spills,3.59171241221003
local_bar,4.165180650118249
sleeping_bag,5.375296505049112
christine,3.495093445374791
soaking,5.114516024475145
backstabbing,3.3195140503071077
grind,3.2744887559615354
skinemax,4.6764397599868275
passions,3.77988378538552
impress_me,4.122473356215396
realm,3.2640160807499408
halfway_decent,3.567788722869299
uncut_version,3.7051603461455658
messes_up,4.526065338443068
komodo_vs,3.4849475949310063
komodo,3.3466936767057778
matter_how,3.730839447500128
incredibly_unrealistic,4.505051738945403
truly_outdone,5.268367705476445
escaped_convicts,4.004706848588553
homer,2.94108570635504
woven,3.6898599030917936
tapestry,4.094678093650657
aural_delights,4.453851966096149
wrapping_paper,4.491066791652853
harkens_back,4.348672255386401
grease,3.239645418935173
haired,3.9287069198723925
everett,4.401475620989593
mcgill,6.395463867728498
linguistics,5.383865345063772
warrant,3.22441084403546
actor_nomination,5.727486071037936
tim_blake,4.197423420638035
delmar,4.258289884997575
jack_frost,3.254113653915505
miranda,3.702832143124013
monthly,3.336677015958603
hiring,2.9999185786567946
horror_section,3.6606551063670336
browsing,3.6500750146527365
convince_me,3.330091656617935
unnecessary_sequel,3.975685398210832
ventured,3.9486084416734943
killer_mutant,4.247611236928625
counseling,3.2875554182237687
anti_freeze,3.9765403094086578
island_hotel,4.544057690904555
thick_headed,4.173577221720351
liquid,3.6455323311179297
icy,3.663847513432822
retirement_home,3.8040929350784722
alternate_between,3.8131469517119627
puppetry,3.235864447314619
be_bettered,4.525925730211601
hapless,3.549002396360388
stuffing,3.3777403209639894
popcorn_flick,4.180702784331409
frontal_lobotomy,4.22993216162784
michael_cooney,4.021086843573473
arsenic,4.389926023622365
rier,5.111400159355829
evidences,5.15106241374955
incriminate,4.440601318478862
montand,3.773577976815319
doesnt,3.343442117168134
thailand,3.0460037976459766
thai,2.9113640157320706
egos,3.2786269196061775
cube,3.119564527358941
freakish,3.183593397568151
three_hours,3.440978285455307
bone_chilling,4.288716370779319
deluded,3.1325686395915815
strategies,4.138667467500836
sam_bottoms,4.787310943160386
frederic_forest,4.988363808293154
without_becoming,3.91665483743124
dennis_hopper,3.0321782281246357
dee_wallace,3.782362465466671
on_board,3.0967259530946842
unmasking,4.052681516937436
galaxy_express,3.1242028373334305
leiji_matsumoto,3.6227466660239758
ge,3.5223220973840017
matsumoto,3.8047675515899098
manga,3.2543241580500024
captain_harlock,4.414975044369358
space_pirate,4.370856712930541
anime_series,3.7483513168195337
year_later,3.0101114805292637
summaries,3.7136304314270756
mechanical,3.0517787480363734
tetsur,3.5462413729656603
mecha,3.191975725054042
mechanical_parts,5.2342034553996735
swears_revenge,5.369538397852325
mechanical_body,4.595036004776619
maetel,3.398499538377514
bears_resemblance,4.510222559566152
ticket,3.0013314161210025
accompanies_him,4.618178954083614
october,3.014719476328728
hours_long,3.5023463617179647
masako,3.9235488299398815
goku,3.4037061938347826
dragon_ball,3.6223245611929844
boyhood,3.985347673783209
fantasy_elements,4.112785839204665
hot_headed,4.581554214639801
fascinates,4.7869100509961715
soul_mates,4.444790537980207
those_categories,3.7992540016399783
rushing,3.5252806468743074
mamoru_oshii,4.127111517517827
metropolis,3.220916190861711
anime_fan,3.9610918374078503
wendigo,2.9078556302385525
algernon,5.800277886674943
blackwell,4.475441783296877
chillers,3.7694779127478992
undertones,3.4872888683461842
my_suggestion,3.725029292563651
midst,3.459806003120182
hardship,3.824352275200388
dermot_mulroney,4.347216745159706
sean_astin,3.200179013812305
interesting_aspect,3.8160393009627613
job_interview,3.6909931530636113
hidden_agendas,4.63648889917995
indicator,3.7791127538574916
applicant,4.0324215760568025
vying_for,3.8518081624342697
donald_trump,3.8215161975600513
high_stakes,3.5435024546100164
dream_come,3.1410378761173243
foreign_countries,3.6737860681986216
entice,3.578149455156058
trump,3.014942603238702
private_jet,4.594783907535202
replete_with,3.3084167082598412
statues,3.455672429399555
limos,4.344078775250771
teams,2.901305053710907
compete_against,3.812604505420294
sounding_name,4.568380510656141
entail,4.409527210603885
entrepreneurial,4.649068493694447
advertising,3.149803733497196
negotiating,3.636073721124038
project_manager,3.739694174811837
arbiter,4.701682141875049
reliable,3.4346859398979444
invariably,3.260921857467623
unexpected_ways,3.7144818414284035
communicates,4.012528272926655
delegates,4.517626327131931
organizes,4.650798772035014
veneer,3.427584784520475
agonizingly,4.265209984466507
leaders,3.3573962266337185
managers,3.8695191562883497
cohesive,3.244117323683284
organize,3.427338833201797
figuring,3.5909398071972367
winning_team,3.8023921475677924
losing_team,3.5783429532629656
hears,3.1996356681314175
lame_excuses,4.94585769552989
chess_board,3.803622135759943
rhetoric,3.683009685381637
casualty,3.439596054709792
accusing,3.909429493208603
ruthlessly,3.8120282321293715
take_responsibility,3.394378264556278
kristi_frank,4.504511815244578
kristi,4.448257033015938
unjustly,3.4206895954452223
evaluation,3.5918257455718305
overlooked,2.9876600058918186
huge_gaps,4.36556699430632
hundred_miles,5.219125535969482
settles,4.016761738402031
alarm,3.6277128557948854
panics,4.868174984444293
awaits,3.5943602344412504
fridge,3.1959529446093837
camilla,3.403432289610171
superbowl,3.7769232430047337
pretty_decent,3.470781049819088
kinda_liked,3.8031066603492962
edward_wood,3.145097522117509
record_straight,3.6352202057106515
compilation,3.3774697332285486
self_aggrandizing,4.48046137070558
has_beens,3.8778886940412045
duct_tape,3.9630291757185336
plan_nine,3.573700235095207
renewed_interest,4.795368549233935
swipes_at,4.076695363101898
cranky,3.7101240232679835
rodriguez,3.3665084001623153
michelle_rodriguez,3.3834416575765434
diana,3.2782034483609293
flea_market,3.6794625720123095
jacqueline,5.216883867130601
onassis,4.71652830457564
raccoons,3.7385607172717763
fleas,5.286730311026384
big_edie,3.2707768166616242
little_edie,3.1659408085171625
edie,3.360368839455239
asides,3.348402956138563
tastefully_done,3.717930607841808
mercifully,3.3450912238820063
operations,3.6855795966291174
infested,3.953430806779493
box_refers,4.77278930490872
euphemism_for,4.2038247822277075
wacked_out,4.925903823199393
equal_parts,3.459078558481645
shawshank,3.8210530753703598
ice_cream,3.1473356468886626
implying,3.4230256197796
treating,3.3185984088490903
imprisoning,4.419338175094346
meaning_behind,3.6637742893802985
you_owe,3.661953546168427
hamiltons,3.922357957673053
cory,4.74206402938097
darlene,3.9863789813259185
mackenzie,4.116212799352876
eldest,4.047558481449676
samuel,4.097508413726565
brother_sister,3.77450680979108
eventually_finds,4.2726447662410125
butcher_brothers,4.558990572988054
april_fool,3.773335547352856
total_utter,3.812979322829519
unlikable,2.9303338500196943
minute_duration,3.8438112858623597
eventually_revealed,5.009539453374641
blood_splatter,3.376807589246459
chained_up,4.826759849333955
tomato_ketchup,4.153119546998456
never_recovers,3.8324010238784796
give_toss,3.7202375327065966
trippy,3.327835675391124
depressed,2.8287590791608324
stings,3.811042919427142
downfalls,3.500236056517426
cheapen,3.4525280040166146
thoroughly_unlikable,3.6981349215806043
flower_children,4.302038266394444
packages,3.9923333808605186
floyd,3.7579023997034358
fm,3.781191098955558
untried,4.1661721248702905
fruition,3.21008076385091
pseudo_documentary,4.252105521009068
editing_style,3.251504932126614
paul_greengrass,3.496614469340444
propagate,4.213400650991027
bourne_trilogy,4.794540842142878
motion_sickness,3.4535474985931343
swipes,4.054448687322806
greengrass,3.4399901890014464
my_lips,3.164988229872832
cinematographic_techniques,4.567557815862646
inanely,4.162669998155936
sound_bites,4.646664767460771
crackling,3.6612792289275893
yankee,3.3208440987996846
tranquility,3.6933736232108934
am_tempted,4.1233681655216365
giant_bug,4.136089010717676
tackles,4.026390618094656
an_updated,3.5867189427637096
local_shop,4.888189769605313
david_selznick,3.596106026190234
containing,2.962345120089717
other_commentators,3.3116907563875406
seeds,3.6128863305726506
watermelon,3.5668869331678614
thelma_ritter,3.824506822691921
flamed,4.970353183586424
red_scare,3.6696875241833737
ruled,3.3122943688754396
ritter,3.5561894345557867
sex_objects,4.4195746150229445
limited_budget,3.1712686265502414
edgar_hoover,3.401067717182621
patriotism,3.785054415421967
short_shrift,4.77681890595728
hoover,3.6579995865961323
one_sided,3.371956555403444
tanzania,3.5542556362692324
prostitutes,3.445039746577157
mwanza,4.779862252068152
endemic,3.7853295996108827
their_families,3.2340525946138206
peace_loving,3.963110305620863
angola,4.409696482925789
km,4.54153461557069
drc,3.977471786583652
transported,3.205408724656497
darwin_nightmare,4.1607774219251255
perch,4.037644049228904
decimated,4.095999770070052
lake_victoria,4.259946542700401
locally,3.605846208035084
teller,3.663487630122051
murder_suicide,4.2981545842939015
jabs_at,3.4836783003041
journalism,3.4436900423906667
jean_louis,4.397678460075735
trintignant,4.236283356389469
amoral,3.5974196458328853
romy_schneider,3.5018569181839654
originally_intended,3.2045935586666676
tyrone_power,3.354901092611912
biblically,3.7220383632519205
prophesied,4.991589480150096
jayne_meadows,4.71811826539118
unhappily_married,4.802683960000884
captains,3.248405544142538
punishing,3.4908109646316694
being_punished,3.546156463614251
drought,3.766268339388162
pestilence,3.609800545361641
stoning,5.360515603399408
previous_actions,4.305769164504125
plate,3.2758941112348348
ark,3.42270296568684
covenant,4.509093619259627
an_instant,2.966126779260975
forgives_them,5.369015928957216
kingdoms,3.904548463844441
judah,4.332767922461986
fetching,4.024365047779401
loveless_marriage,4.221712371517061
aroused,3.167709314734687
nathan,3.768327441912922
spare,2.991104592459364
new_testament,3.843104972731356
ll_leave,3.384154078590736
babble,3.9069024815027453
luridly,4.579862922151854
your_jaw,3.347042177771029
sore,3.384045363294968
retching,4.3443751849141385
best_selling,3.089135141896218
cornucopia,4.673077520284582
spiritual_awakening,4.503708296767087
phoniest,4.178362973287045
peru,3.483736508722548
shangri_la,3.574757440087967
populated_by,3.135948273631633
heavily_medicated,3.704663684842596
often_accompanied,4.321415032987959
flourish,3.8974937833447534
shout_out,3.5163028203039692
celestial,3.673856061420831
choir,3.2285610360441526
motley,3.98466382898064
thomas_kretschmann,3.8627939970978957
gish,6.287229288376624
hector_elizondo,4.756225186909207
jurgen_prochnow,4.571198066528834
roman_catholic,3.5062777551297435
armand,3.8905565007231266
mastroianni,3.6808317342776578
inept_direction,3.651500195893028
mr_redfield,4.511232216869559
bain,5.831232636882072
dan_gordon,4.383751070699856
scrubs,3.2144107833762305
replaying,3.491270320794052
self_aware,3.363623059741646
succumbed,3.4708081517146794
dr_cox,3.377291632225715
shaved_head,4.3623642827552835
long_goodbye,4.5358112155786525
well_constructed,3.2111194417401725
slotted,3.9836969779471554
reminding_me,3.28199001444738
rainy_day,3.667831049713719
engrossing_entertaining,4.770360002414911
hickock,4.231336893066883
re_issued,4.178526817581345
bruckheimer,3.698033223368763
sandbox,4.5556249923701575
sought_out,3.492653560806938
subpar,3.6380238195059524
woody,2.908442052200887
slowing_down,3.6401058594861984
fine_form,4.444501166070589
integrate,3.5770390318604774
judging_from,3.615433527540813
guffaws,3.6734899335894107
software,3.11800631627049
approved,3.2541250357918985
story_arcs,3.3301071615990248
twentysomething,3.8131345651558646
assembly_line,3.160274275783996
harder,2.9887303194380443
rm,3.81465116090816
tourette_syndrome,3.6368549065169575
jon_voight,3.1059624529865846
pretentious_garbage,4.013132487854909
ban,3.2678216565522584
poor_quality,3.462767150003267
underestimated_its,4.8251591633419
international_audiences,3.8748356866334
over_simplifying,4.383200756382386
obstruct,4.40945710553001
surrealism,3.399164323135886
powerful_statement,4.7993937801609174
sita,3.4733149261869043
its_goal,3.5935068864146693
poorly_handled,3.94610217463825
shabana_azmi,3.3533490850673315
an_ideal,3.3532305013534263
stray_from,4.146539777344026
tristan,3.938618210695214
hayden,3.905470089504292
cant_wait,3.4581788195892713
noir_atmosphere,5.207913163415202
absorbed,3.2988074562186975
being_raised,3.2445420727192653
borneo,4.291210911984701
escaping,3.7252609615041026
tribe,3.265040827978028
robert_plant,4.061478406064682
havers,3.7382835384678392
machine_guns,3.4588391251177004
milius,3.8199799990310117
abandons,3.5428492511246503
colonel_kurtz,3.427721454133599
often_unintentionally,3.99926959999926
an_unspoken,4.1138279733293555
repulsed,3.4899159341542783
basking_in,4.131254432512057
straight_laced,4.4026786710927395
bounty,3.5739761143292927
tahiti,3.9413051581086016
completely_devoid,3.4884094505280308
philippines,3.3279019420907967
freshly,3.853863070538763
shorn,4.337807988708214
eating_habits,4.362097970455317
conscientious,3.521889270638458
th_warrior,4.779128828708548
hesitation,3.382749778125311
douglas_macarthur,3.653986061125496
anchored_by,4.018901146453515
strong_physical,3.688124415720166
gun_violence,3.439591529203317
sexual_references,3.233235950582107
adult_situations,3.513298434941734
government_experiment,4.062689235525252
cosmic_rays,5.619772070447695
hampered,3.9821246968594677
government_officials,4.266410489747709
night_fright,4.192244354090226
seemingly_endless,3.2093904152896933
shorter,3.243882470653139
slamming,3.6068098688539143
kris,3.1576915105793866
russell,3.1749238914083198
telescope,3.5143976732419877
noel,3.9040254611779925
serum,3.1151438082335754
dornwinkle,4.690079555295214
mental_institute,4.605251780629997
jump_forward,3.9871995748431432
two_weeks,3.2195172716804117
tragic_death,3.514327047447937
cello,4.807047698651864
stephanie,3.2015649915907467
sexual_urges,4.538073679453984
rifkin,4.1051837338468555
wisely,2.9547603640466686
hiding_under,3.4824549146720196
rif,4.518968838863735
coogan,3.7871064068302123
wouldn_want,3.3251961223574726
barrel_stuff,3.4914010235286908
hybrid,3.1280054887688404
shower_scenes,3.425366867677993
boob_shots,4.1919428116275395
proverbial_mile,3.8640141293228023
jason,2.890183094925267
logan,3.382155103568178
police_academy,3.476952733714699
scares_tension,3.8713842869167943
real_chore,3.7868394324754213
invisibility,3.306841046848472
doors_opening,4.253856495149252
adventurous,3.165968660199151
splashing,3.5603635421016024
head_blown,4.1147273211222615
torso,3.6761216533403864
cheap_looking,3.4176487892626257
jars,3.3073427087842076
his_bedside,4.827162199071333
pupils,3.338811030078287
boom_mike,3.587639037691408
no_redeeming,3.2235813587479116
stephen_baldwin,3.0575637213689912
ranges_from,3.432064171183364
basically_consists,4.622801101896232
effort_whatsoever,3.716723473262326
an_orangutan,4.482010938802947
inexorable,4.233098335319389
connery,2.9493979050446892
wing_commander,4.093188493032748
inborn,4.715950343805525
defect,3.651823623277998
forrester,3.972679054108503
user_comments,3.754939501476856
steve_zahn,3.4799863078249844
karl_urban,4.395522682028203
val_kilmer,3.1251108728063355
comanches,3.903620206262591
newt,3.852475358506409
airs,3.528771027579495
opening_night,3.064107755850044
curtain,3.2034063854248007
incidental_music,3.167121281934698
spike_jones,4.119200761396885
city_slickers,3.834401529757217
victor_mclaglen,3.8665010459927083
sparring,4.22303426460517
jack_oakie,4.4021368231469395
charles_middleton,4.095956626929731
wardrobe_mistress,5.154623164081693
vain,2.985365753953836
tires,3.6302998071673693
randy_bowers,3.9944434354576375
draped_over,5.103046420272589
player_piano,4.461995971122026
marvin_black,5.160014819521711
getting_arrested,3.997722159527986
gang_hideout,6.030121225142079
george_hayes,4.602218064430628
vilest,4.438474542717429
citizen,3.0614173556997617
handwritten,4.332146659370837
fed_up,3.0245519758266104
vile,2.9143273261550138
double_crossing,3.7043368561165937
lone_star,3.3190139609945533
golf_fan,4.198962924866166
shia,4.162667091614955
stefan,2.952006695431699
regina_lund,4.439937324088035
sweden,2.986125177027564
catastrophic,3.410539566948117
unprovoked,4.369357332078027
tommy_boy,3.4111437733396417
waynes_world,3.8148709289087996
relaxing,3.0415620856232524
tiffany_amber,5.391498911020308
creep,3.0180418434439837
being_chased,3.4636271866787274
sewers,3.5663930911700654
relies_upon,3.9136240886574187
london_underground,4.041845277508429
chased_by,3.781607684954065
sensible_thing,3.7477646026309355
total_opposite,4.096307174662837
dumb_blond,3.643362382649456
erm,3.3444421679071734
few_beers,3.589364676496576
yours,3.332760001342632
flics,4.6517498564801265
evildoers,4.1273713968627135
blier,3.4097153831365707
louis_jouvet,3.899665617045274
hairdo,3.3012994828296183
imdb_user,3.4623981580827268
dbdumonteil,4.254244993980047
poorly_developed,3.175994397211909
certain_parts,3.5643493646934954
resembled,3.1442812743698756
chinese_culture,4.058780204586643
high_standards,3.4453430506942877
lan,3.734086674976073
researched,3.3997411131574924
labyrinth,3.131208597754304
possible_exception,3.2848738718898973
almodovar,3.2929274458493385
unique_personality,4.800243893298883
preston_sturges,3.2663245197174495
outer_limits,3.4192314375670114
john_waters,3.313497140097182
head_repeatedly,3.969817244496495
blood_shed,3.904285677570636
slides_into,4.407301926421396
featureless,3.7082217578447385
glop,4.443421232314588
constant_screaming,3.8955013055961087
genitalia,3.4479597757989078
cutlery,4.294274316852215
pliers,4.49164159736131
cakes,4.406890880784317
terry_west,4.850369218325223
bullion,4.894193186528209
alec_baldwin,3.4766021332896817
also_examines,4.137330071270236
several_weeks,3.6712567012761
villa_rides,5.404173310016443
big_disappointment,3.776733714295186
robert_towne,4.845301981796602
leadenly,5.1516858254845985
dryly,4.563176562055095
pancho_villa,4.574220523620176
mexican_revolutionary,5.244890843510542
gilbert_roland,4.479444493292241
mexican_bandit,4.584232250659609
mexican_revolution,4.791743799050722
second_billed,4.887759078514853
totally_wasted,3.257190805770092
biplane,4.427007329766556
grazia,3.7338714532912256
mitchum,3.4569775765159
perfunctory,3.2015798881771533
badly_needed,3.7613005858705177
notches,4.47664342070427
faltering,4.658680463062025
maurice_jarre,4.569645893203909
theme_tune,3.661337038066317
persuaded_by,4.889122108455667
multiple_personalities,3.905573700792824
childhood_trauma,4.083434037228047
tamer_karadagli,4.806393823418838
tough_cop,4.065534299503621
m_convinced,3.783945224984345
turkish_cinema,3.9479854602808118
putrid,3.4846898509790787
uncultured,4.332091864715371
inarticulate,3.2145785597559904
posse,3.594409542089665
disrespectful,3.1733126523311497
dorm,3.345259346191688
disciplined,4.220114303508613
white_oppressors,4.067588166077775
fudge,3.6313377984912796
skin_heads,5.182008377829565
malik,4.085502940275118
skinheads,3.2377605374617557
covert,3.709190086237222
pad,3.1611584670263873
annoy,3.1954641882628634
taunt,3.908156163612138
battery,3.7639494605967267
dreads,4.099477813213793
busta_rhymes,3.3625299512323688
tuition,4.4614454517592375
weed,3.1263405748175783
compulsive,3.858446253967598
xenophobia,4.292796536956849
kristen,3.9221404163127866
penetrated,3.966086808881477
condom,3.4536655039889816
taryn,6.34152368905962
connely,4.817522353759603
accountability,4.366918949672675
willfully,4.073950039825971
sexual_intercourse,4.116913019994436
taken_advantage,4.039965878136574
ultra_sensitive,4.599051782229305
do_gooder,4.051026410160652
raping,3.5239384778376674
stressed,3.9278855147070537
pricks,4.474034352649367
neurons,3.622782062496413
unlearn,5.130035194571587
cast_assembled,4.970353462128111
garnered,3.2048254126748237
most_accessible,4.084751948386956
white_photography,3.1594160019841215
atmosphere_created,3.8278982491665374
contrasted_with,3.9625949347747773
snaps,3.9059194175678167
aria,3.345970733201818
take_advantage,3.3964309972426037
same_mould,3.808413331941159
an_understatement,3.7105362844899084
grenade,4.0887502332814565
decapitation,3.1695928797716597
bazooka,4.416189152132046
strong_enough,3.1067771549074545
reeks,3.192322273930058
external,3.892236040598578
anna_friel,4.842244401864393
zooey_deschanel,4.250230953878324
lee_pace,3.7388712158786417
wonderfalls,3.619026313049389
brian_fuller,4.624805053221007
garp,3.428839404532307
ellen_greene,5.158365513653972
paul_muni,3.66911372745053
monstrously,3.841580615903557
lacklustre,3.4726414404881782
derives,4.573337594145951
bittersweet_ending,4.925798453709164
condoning,4.649703407190885
collapses_under,3.8596961345179093
courtroom_scene,3.100754849575618
muni,4.039170580671117
yard,3.854216035462934
hollering,4.859216624920522
ramirez,3.7018099100003106
determination,3.3245672774840624
grit,3.41277247615114
attains,4.086389934773984
ineptitude,3.324447273248536
well_heeled,4.2954060441742055
impatient,3.5796443612952737
recommends,3.526975327772507
devastated,3.1585117455859573
setback,4.180281452064178
gambling_joint,5.973090877673102
roark,4.333983316448931
eugene_palette,4.504809152414936
problems_arise,5.425089615692027
implicates,5.629960195678049
acquitted,3.845296720068907
high_society,3.467542320378403
wasp,3.3752201117942953
different_tribes,4.965267684528303
ugliness,3.7862408387915014
unfair,3.1266919676893794
loyal_wife,5.113945295393295
matching,2.951936591021408
adolescent,3.461415079564317
no_indication,3.5466206483608875
american_dream,3.7304486625254034
mishmash,3.453966450471031
uninspired_direction,3.49772590249941
triangle,3.6839999331833377
degenerates,4.188599747468844
deep_feelings,4.441989622009039
variation,3.2358785257215095
zapped,3.969818472672327
imitations,3.670734017981804
bbq,5.029199184781231
delirious,3.2152832057508967
american_pie,3.3671101497374614
pat_hingle,4.591490233466108
caddyshack_ii,4.268779891610936
original_caddyshack,4.133069388612878
rodney_dangerfield,3.3437210946352316
ace,3.382040986686296
denied,3.4419905029730513
superstar_status,4.281214736613608
ted_knight,3.662217003730982
passed_away,3.1483905192538613
robert_stack,4.05974299135643
jackie_mason,3.2793524186943603
substitutes,3.3707649473227477
der_todesking,3.447427064250485
nekromantik,3.379490920738043
complete_stranger,3.9129365409204944
extremely_effective,3.884355859881269
pure_entertainment,3.6453093067342186
unpleasant_images,4.110385246806753
post_modernism,4.025112856722843
purest_form,4.457130204423353
well_paced,3.085008425382241
craig_morris,4.234060984167307
eddie_monroe,3.2248918920214082
quiet_strength,5.347788756047324
uncle_benny,4.036575408760722
sauce,3.6907624136839594
isabelle_huppert,3.287602488537356
la_pianiste,3.4070672848086536
huppert,3.3415771837686945
she_registers,4.142808347521797
an_eyebrow,3.141875340223941
self_mutilation,3.7198695567686464
sado_masochism,4.286378772780414
bizarre_behavior,3.5840528345906293
these_attributes,3.9641201109716455
compete,2.9423851082069454
highest_level,3.8214565235868028
shaped,3.1777717360886384
watering_down,5.627649807866627
snatched_away,5.212907776363108
colonial,3.7152421878379123
profits,3.059537782634471
president_roosevelt,3.673153276376171
costumes_sets,3.46379755014427
holywood,5.5350223474796705
snooze_fest,3.392616530319451
victor_rasuk,4.4563508878319595
hilariously_funny,3.6114208406062316
rarity,3.29101982860237
recovery,3.6738887357539856
superbly_directed,3.753846172661963
john_thaw,4.020904474955879
apartheid,3.884218221868685
attenborough,3.0917604117243327
soweto,3.429332787756162
uprising,3.639216404796002
add_extra,3.7101514771615705
dimensions,3.6382850685145867
unbearably,3.2963996298843927
half_hours,3.349506472038871
steve_biko,3.3031196113436763
national_anthem,3.4512343054869765
charactors,4.506523075084597
their_mutual,3.6516195944992247
imprint,3.2844682742142215
renewed_my,4.134932024194645
anyone_knows,3.4042809284768634
its_availability,3.8643567803468155
email_me,3.4717033500916026
sean,2.8840842396365756
comments_here,3.5765963975140957
blamed_for,3.4495584080853057
debacle,3.354341285959871
pop_star,3.4983076054178364
totally_different,2.9338424246723935
hassie,3.78780240662696
tnn,4.457506172949266
jenny,3.5815678940432094
bowel,4.825997977467785
mia,3.5850903554681643
walker_texas,3.251356400007497
ranger,3.1742005136632847
delta_force,3.544617250349461
norris,3.081806538758631
afterall,3.8496348741850452
slow_burning,3.892765093109008
pans,2.979273028563304
induced,3.42477526647561
objective,3.3525153110562904
dog_food,3.811536204843349
jonathon,4.3685326433719744
crossed,3.01337916672262
ironic_considering,4.410774496141115
shame_shame,4.0250860773399815
latitude,4.380921811047781
misanthropic,3.462045236797525
pool_table,4.371633584406002
mismatch,4.494172522003888
charlie_ruggles,4.923368276657676
jokey,3.531730094644354
works_perfectly,3.0625395335610017
freeloaders,5.640573580701848
hitching_ride,5.021379921323613
boland,4.013263738749494
annoyances,3.521401007591158
gold_mine,4.414274718496095
fussy,4.351557642362111
banker,4.304427733657199
underplayed,3.6893920729063163
wonderfully_witty,4.680227795355176
frustration,3.0603564639296543
frustrates,3.688076554278815
specialist,3.397284856888561
constantly_changing,3.9571744991605806
shouldn_bother,4.44581883091997
funniest_movies,3.7076322196654403
frontiers,4.751412573598832
revolver,3.2179756285681336
cleverly_written,3.738536475535678
personal_touch,3.8562877268113183
quite_literally,3.611634032268564
redeeming_feature,3.3969490095058417
cobbled_together,3.55840040843227
feel_nauseous,4.583138467508157
samson_raphaelson,4.54265761411118
abundantly,4.063438442085046
talented_performers,4.049350694754924
favoring,4.341665585703302
scintillating,4.226663088537026
enigmatic,3.2574772707497566
jumble,3.3412611284042537
without_knowing,3.049502905614621
adeptly,3.660563132220948
quiet_desperation,4.310009783841005
transient,4.294782287788688
cuckold,4.40310250631321
scene_stealer,3.9248911775202426
